"","DEG","up.results_OO_RC_padj.1","down.results_OO_RC_padj.1"
"2399","Down",NA,"Cladocopium_Davies_comp185518_c0_seq2_Symbiont"
"2400","Down",NA,"Cladocopium_Davies_comp185550_c0_seq1_Symbiont"
"2401","Down",NA,"Cladocopium_Davies_comp185579_c0_seq1_Symbiont"
"2402","Down",NA,"Cladocopium_Davies_comp185611_c0_seq1_Symbiont"
"2403","Down",NA,"Cladocopium_Davies_comp185619_c0_seq2_Symbiont"
"2404","Down",NA,"Cladocopium_Davies_comp185653_c0_seq1_Symbiont"
"2405","Down",NA,"Cladocopium_Davies_comp185660_c0_seq1_Symbiont"
"2406","Down",NA,"Cladocopium_Davies_comp185666_c0_seq1_Symbiont"
"2407","Down",NA,"Cladocopium_Davies_comp185698_c0_seq1_Symbiont"
"2408","Down",NA,"Cladocopium_Davies_comp185734_c0_seq1_Symbiont"
"2409","Down",NA,"Cladocopium_Davies_comp185745_c0_seq1_Symbiont"
"2410","Down",NA,"Cladocopium_Davies_comp185750_c0_seq1_Symbiont"
"2411","Down",NA,"Cladocopium_Davies_comp185759_c0_seq3_Symbiont"
"2412","Down",NA,"Cladocopium_Davies_comp185786_c0_seq2_Symbiont"
"2413","Down",NA,"Cladocopium_Davies_comp185811_c0_seq1_Symbiont"
"2414","Down",NA,"Cladocopium_Davies_comp185861_c0_seq1_Symbiont"
"2415","Down",NA,"Cladocopium_Davies_comp185875_c0_seq1_Symbiont"
"2416","Down",NA,"Cladocopium_Davies_comp185899_c0_seq1_Symbiont"
"2417","Down",NA,"Cladocopium_Davies_comp185903_c0_seq1_Symbiont"
"2418","Down",NA,"Cladocopium_Davies_comp185936_c0_seq1_Symbiont"
"2419","Down",NA,"Cladocopium_Davies_comp185944_c0_seq1_Symbiont"
"2420","Down",NA,"Cladocopium_Davies_comp185994_c0_seq1_Symbiont"
"2421","Down",NA,"Cladocopium_Davies_comp186014_c0_seq1_Symbiont"
"2422","Down",NA,"Cladocopium_Davies_comp186069_c0_seq1_Symbiont"
"2423","Down",NA,"Cladocopium_Davies_comp186099_c0_seq1_Symbiont"
"2424","Down",NA,"Cladocopium_Davies_comp186123_c0_seq2_Symbiont"
"2425","Down",NA,"Cladocopium_Davies_comp186152_c0_seq1_Symbiont"
"2426","Down",NA,"Cladocopium_Davies_comp186167_c0_seq3_Symbiont"
"2427","Down",NA,"Cladocopium_Davies_comp186191_c0_seq1_Symbiont"
"2428","Down",NA,"Cladocopium_Davies_comp186215_c0_seq2_Symbiont"
"2429","Down",NA,"Cladocopium_Davies_comp186238_c0_seq2_Symbiont"
"2430","Down",NA,"Cladocopium_Davies_comp186239_c1_seq1_Symbiont"
"2431","Down",NA,"Cladocopium_Davies_comp186292_c0_seq1_Symbiont"
"2432","Down",NA,"Cladocopium_Davies_comp186310_c0_seq2_Symbiont"
"2433","Down",NA,"Cladocopium_Davies_comp186311_c0_seq1_Symbiont"
"2434","Down",NA,"Cladocopium_Davies_comp186349_c0_seq1_Symbiont"
"2435","Down",NA,"Cladocopium_Davies_comp186440_c0_seq2_Symbiont"
"2436","Down",NA,"Cladocopium_Davies_comp186446_c0_seq1_Symbiont"
"2437","Down",NA,"Cladocopium_Davies_comp186514_c0_seq2_Symbiont"
"2438","Down",NA,"Cladocopium_Davies_comp186521_c0_seq1_Symbiont"
"2439","Down",NA,"Cladocopium_Davies_comp186694_c0_seq3_Symbiont"
"2440","Down",NA,"Cladocopium_Davies_comp186738_c0_seq1_Symbiont"
"2441","Down",NA,"Cladocopium_Davies_comp186803_c0_seq1_Symbiont"
"2442","Down",NA,"Cladocopium_Davies_comp186807_c0_seq1_Symbiont"
"2443","Down",NA,"Cladocopium_Davies_comp186839_c0_seq1_Symbiont"
"2444","Down",NA,"Cladocopium_Davies_comp186845_c0_seq1_Symbiont"
"2445","Down",NA,"Cladocopium_Davies_comp186858_c0_seq1_Symbiont"
"2446","Down",NA,"Cladocopium_Davies_comp186882_c0_seq2_Symbiont"
"2447","Down",NA,"Cladocopium_Davies_comp186901_c0_seq1_Symbiont"
"2448","Down",NA,"Cladocopium_Davies_comp186903_c0_seq2_Symbiont"
"2449","Down",NA,"Cladocopium_Davies_comp186920_c0_seq3_Symbiont"
"2450","Down",NA,"Cladocopium_Davies_comp186940_c0_seq1_Symbiont"
"2451","Down",NA,"Cladocopium_Davies_comp186956_c0_seq1_Symbiont"
"2452","Down",NA,"Cladocopium_Davies_comp186975_c0_seq1_Symbiont"
"2453","Down",NA,"Cladocopium_Davies_comp186994_c0_seq1_Symbiont"
"2454","Down",NA,"Cladocopium_Davies_comp187002_c0_seq1_Symbiont"
"2455","Down",NA,"Cladocopium_Davies_comp187078_c0_seq1_Symbiont"
"2456","Down",NA,"Cladocopium_Davies_comp187090_c0_seq1_Symbiont"
"2457","Down",NA,"Cladocopium_Davies_comp187091_c0_seq1_Symbiont"
"2458","Down",NA,"Cladocopium_Davies_comp187119_c0_seq1_Symbiont"
"2459","Down",NA,"Cladocopium_Davies_comp187144_c0_seq1_Symbiont"
"2460","Down",NA,"Cladocopium_Davies_comp187235_c0_seq2_Symbiont"
"2461","Down",NA,"Cladocopium_Davies_comp187237_c0_seq1_Symbiont"
"2462","Down",NA,"Cladocopium_Davies_comp187239_c0_seq1_Symbiont"
"2463","Down",NA,"Cladocopium_Davies_comp187260_c0_seq1_Symbiont"
"2464","Down",NA,"Cladocopium_Davies_comp187286_c0_seq1_Symbiont"
"2465","Down",NA,"Cladocopium_Davies_comp187341_c0_seq1_Symbiont"
"2466","Down",NA,"Cladocopium_Davies_comp187394_c0_seq1_Symbiont"
"2467","Down",NA,"Cladocopium_Davies_comp187404_c0_seq1_Symbiont"
"2468","Down",NA,"Cladocopium_Davies_comp187433_c0_seq1_Symbiont"
"2469","Down",NA,"Cladocopium_Davies_comp187460_c0_seq1_Symbiont"
"2470","Down",NA,"Cladocopium_Davies_comp187493_c0_seq2_Symbiont"
"2471","Down",NA,"Cladocopium_Davies_comp187537_c1_seq1_Symbiont"
"2472","Down",NA,"Cladocopium_Davies_comp187591_c0_seq1_Symbiont"
"2473","Down",NA,"Cladocopium_Davies_comp187601_c0_seq1_Symbiont"
"2474","Down",NA,"Cladocopium_Davies_comp187635_c0_seq1_Symbiont"
"2475","Down",NA,"Cladocopium_Davies_comp187651_c0_seq1_Symbiont"
"2476","Down",NA,"Cladocopium_Davies_comp187654_c0_seq1_Symbiont"
"2477","Down",NA,"Cladocopium_Davies_comp187668_c0_seq2_Symbiont"
"2478","Down",NA,"Cladocopium_Davies_comp187716_c0_seq1_Symbiont"
"2479","Down",NA,"Cladocopium_Davies_comp187722_c0_seq1_Symbiont"
"2480","Down",NA,"Cladocopium_Davies_comp187763_c0_seq1_Symbiont"
"2481","Down",NA,"Cladocopium_Davies_comp187780_c0_seq2_Symbiont"
"2482","Down",NA,"Cladocopium_Davies_comp187796_c0_seq1_Symbiont"
"2483","Down",NA,"Cladocopium_Davies_comp187812_c0_seq1_Symbiont"
"2484","Down",NA,"Cladocopium_Davies_comp187819_c0_seq1_Symbiont"
"2485","Down",NA,"Cladocopium_Davies_comp187833_c0_seq1_Symbiont"
"2486","Down",NA,"Cladocopium_Davies_comp187838_c0_seq3_Symbiont"
"2487","Down",NA,"Cladocopium_Davies_comp187852_c0_seq1_Symbiont"
"2488","Down",NA,"Cladocopium_Davies_comp187854_c0_seq1_Symbiont"
"2489","Down",NA,"Cladocopium_Davies_comp187857_c0_seq2_Symbiont"
"2490","Down",NA,"Cladocopium_Davies_comp187888_c0_seq1_Symbiont"
"2491","Down",NA,"Cladocopium_Davies_comp187949_c0_seq1_Symbiont"
"2492","Down",NA,"Cladocopium_Davies_comp187979_c0_seq1_Symbiont"
"2493","Down",NA,"Cladocopium_Davies_comp187981_c0_seq1_Symbiont"
"2494","Down",NA,"Cladocopium_Davies_comp188043_c0_seq4_Symbiont"
"2495","Down",NA,"Cladocopium_Davies_comp188069_c0_seq1_Symbiont"
"2496","Down",NA,"Cladocopium_Davies_comp188081_c0_seq1_Symbiont"
"2497","Down",NA,"Cladocopium_Davies_comp188140_c0_seq1_Symbiont"
"2498","Down",NA,"Cladocopium_Davies_comp188152_c0_seq1_Symbiont"
"2499","Down",NA,"Cladocopium_Davies_comp188162_c0_seq1_Symbiont"
"2500","Down",NA,"Cladocopium_Davies_comp188192_c0_seq1_Symbiont"
"2501","Down",NA,"Cladocopium_Davies_comp188196_c0_seq1_Symbiont"
"2502","Down",NA,"Cladocopium_Davies_comp188201_c0_seq2_Symbiont"
"2503","Down",NA,"Cladocopium_Davies_comp188211_c0_seq1_Symbiont"
"2504","Down",NA,"Cladocopium_Davies_comp188218_c0_seq1_Symbiont"
"2505","Down",NA,"Cladocopium_Davies_comp188220_c0_seq2_Symbiont"
"2506","Down",NA,"Cladocopium_Davies_comp188225_c0_seq1_Symbiont"
"2507","Down",NA,"Cladocopium_Davies_comp188250_c0_seq2_Symbiont"
"2508","Down",NA,"Cladocopium_Davies_comp188255_c0_seq1_Symbiont"
"2509","Down",NA,"Cladocopium_Davies_comp188281_c0_seq6_Symbiont"
"2510","Down",NA,"Cladocopium_Davies_comp188363_c0_seq1_Symbiont"
"2511","Down",NA,"Cladocopium_Davies_comp188372_c0_seq1_Symbiont"
"2512","Down",NA,"Cladocopium_Davies_comp188408_c0_seq1_Symbiont"
"2513","Down",NA,"Cladocopium_Davies_comp188412_c1_seq1_Symbiont"
"2514","Down",NA,"Cladocopium_Davies_comp188418_c0_seq2_Symbiont"
"2515","Down",NA,"Cladocopium_Davies_comp188434_c0_seq1_Symbiont"
"2516","Down",NA,"Cladocopium_Davies_comp188436_c0_seq2_Symbiont"
"2517","Down",NA,"Cladocopium_Davies_comp188451_c0_seq1_Symbiont"
"2518","Down",NA,"Cladocopium_Davies_comp188483_c0_seq1_Symbiont"
"2519","Down",NA,"Cladocopium_Davies_comp188519_c0_seq1_Symbiont"
"2520","Down",NA,"Cladocopium_Davies_comp188523_c0_seq1_Symbiont"
"2521","Down",NA,"Cladocopium_Davies_comp188532_c0_seq1_Symbiont"
"2522","Down",NA,"Cladocopium_Davies_comp188534_c0_seq2_Symbiont"
"2523","Down",NA,"Cladocopium_Davies_comp188557_c0_seq1_Symbiont"
"2524","Down",NA,"Cladocopium_Davies_comp188573_c0_seq1_Symbiont"
"2525","Down",NA,"Cladocopium_Davies_comp188638_c1_seq1_Symbiont"
"2526","Down",NA,"Cladocopium_Davies_comp188645_c0_seq2_Symbiont"
"2527","Down",NA,"Cladocopium_Davies_comp188677_c0_seq1_Symbiont"
"2528","Down",NA,"Cladocopium_Davies_comp188716_c0_seq1_Symbiont"
"2529","Down",NA,"Cladocopium_Davies_comp188726_c0_seq2_Symbiont"
"2530","Down",NA,"Cladocopium_Davies_comp188733_c0_seq1_Symbiont"
"2531","Down",NA,"Cladocopium_Davies_comp188784_c0_seq1_Symbiont"
"2532","Down",NA,"Cladocopium_Davies_comp188798_c0_seq3_Symbiont"
"2533","Down",NA,"Cladocopium_Davies_comp188828_c0_seq1_Symbiont"
"2534","Down",NA,"Cladocopium_Davies_comp188863_c0_seq2_Symbiont"
"2535","Down",NA,"Cladocopium_Davies_comp188905_c0_seq1_Symbiont"
"2536","Down",NA,"Cladocopium_Davies_comp188973_c0_seq1_Symbiont"
"2537","Down",NA,"Cladocopium_Davies_comp188980_c0_seq2_Symbiont"
"2538","Down",NA,"Cladocopium_Davies_comp189081_c0_seq1_Symbiont"
"2539","Down",NA,"Cladocopium_Davies_comp189098_c0_seq1_Symbiont"
"2540","Down",NA,"Cladocopium_Davies_comp189139_c0_seq1_Symbiont"
"2541","Down",NA,"Cladocopium_Davies_comp189151_c0_seq1_Symbiont"
"2542","Down",NA,"Cladocopium_Davies_comp189155_c0_seq1_Symbiont"
"2543","Down",NA,"Cladocopium_Davies_comp189165_c0_seq1_Symbiont"
"2544","Down",NA,"Cladocopium_Davies_comp189185_c0_seq1_Symbiont"
"2545","Down",NA,"Cladocopium_Davies_comp189188_c0_seq1_Symbiont"
"2546","Down",NA,"Cladocopium_Davies_comp189228_c0_seq1_Symbiont"
"2547","Down",NA,"Cladocopium_Davies_comp189233_c0_seq2_Symbiont"
"2548","Down",NA,"Cladocopium_Davies_comp189244_c0_seq1_Symbiont"
"2549","Down",NA,"Cladocopium_Davies_comp189252_c0_seq2_Symbiont"
"2550","Down",NA,"Cladocopium_Davies_comp189317_c0_seq1_Symbiont"
"2551","Down",NA,"Cladocopium_Davies_comp189318_c0_seq1_Symbiont"
"2552","Down",NA,"Cladocopium_Davies_comp189348_c0_seq1_Symbiont"
"2553","Down",NA,"Cladocopium_Davies_comp189391_c0_seq2_Symbiont"
"2554","Down",NA,"Cladocopium_Davies_comp189409_c0_seq1_Symbiont"
"2555","Down",NA,"Cladocopium_Davies_comp189411_c0_seq2_Symbiont"
"2556","Down",NA,"Cladocopium_Davies_comp189441_c0_seq1_Symbiont"
"2557","Down",NA,"Cladocopium_Davies_comp189449_c0_seq1_Symbiont"
"2558","Down",NA,"Cladocopium_Davies_comp189462_c0_seq2_Symbiont"
"2559","Down",NA,"Cladocopium_Davies_comp189480_c0_seq1_Symbiont"
"2560","Down",NA,"Cladocopium_Davies_comp189513_c0_seq4_Symbiont"
"2561","Down",NA,"Cladocopium_Davies_comp189519_c0_seq1_Symbiont"
"2562","Down",NA,"Cladocopium_Davies_comp189542_c0_seq1_Symbiont"
"2563","Down",NA,"Cladocopium_Davies_comp189558_c0_seq1_Symbiont"
"2564","Down",NA,"Cladocopium_Davies_comp189627_c0_seq2_Symbiont"
"2565","Down",NA,"Cladocopium_Davies_comp189630_c0_seq1_Symbiont"
"2566","Down",NA,"Cladocopium_Davies_comp189640_c0_seq1_Symbiont"
"2567","Down",NA,"Cladocopium_Davies_comp189654_c0_seq1_Symbiont"
"2568","Down",NA,"Cladocopium_Davies_comp189679_c0_seq1_Symbiont"
"2569","Down",NA,"Cladocopium_Davies_comp189693_c0_seq1_Symbiont"
"2570","Down",NA,"Cladocopium_Davies_comp189716_c0_seq1_Symbiont"
"2571","Down",NA,"Cladocopium_Davies_comp189718_c1_seq1_Symbiont"
"2572","Down",NA,"Cladocopium_Davies_comp189722_c0_seq1_Symbiont"
"2573","Down",NA,"Cladocopium_Davies_comp189723_c0_seq2_Symbiont"
"2574","Down",NA,"Cladocopium_Davies_comp189726_c0_seq1_Symbiont"
"2575","Down",NA,"Cladocopium_Davies_comp189732_c0_seq1_Symbiont"
"2576","Down",NA,"Cladocopium_Davies_comp189773_c0_seq1_Symbiont"
"2577","Down",NA,"Cladocopium_Davies_comp189778_c0_seq1_Symbiont"
"2578","Down",NA,"Cladocopium_Davies_comp189799_c0_seq1_Symbiont"
"2579","Down",NA,"Cladocopium_Davies_comp189814_c0_seq1_Symbiont"
"2580","Down",NA,"Cladocopium_Davies_comp189842_c0_seq1_Symbiont"
"2581","Down",NA,"Cladocopium_Davies_comp189858_c0_seq1_Symbiont"
"2582","Down",NA,"Cladocopium_Davies_comp189870_c0_seq1_Symbiont"
"2583","Down",NA,"Cladocopium_Davies_comp189876_c0_seq1_Symbiont"
"2584","Down",NA,"Cladocopium_Davies_comp189918_c0_seq1_Symbiont"
"2585","Down",NA,"Cladocopium_Davies_comp189919_c0_seq1_Symbiont"
"2586","Down",NA,"Cladocopium_Davies_comp189963_c0_seq2_Symbiont"
"2587","Down",NA,"Cladocopium_Davies_comp189975_c0_seq1_Symbiont"
"2588","Down",NA,"Cladocopium_Davies_comp189977_c0_seq1_Symbiont"
"2589","Down",NA,"Cladocopium_Davies_comp190001_c1_seq3_Symbiont"
"2590","Down",NA,"Cladocopium_Davies_comp190008_c0_seq1_Symbiont"
"2591","Down",NA,"Cladocopium_Davies_comp190011_c0_seq1_Symbiont"
"2592","Down",NA,"Cladocopium_Davies_comp190014_c0_seq1_Symbiont"
"2593","Down",NA,"Cladocopium_Davies_comp190033_c0_seq2_Symbiont"
"2594","Down",NA,"Cladocopium_Davies_comp190040_c0_seq1_Symbiont"
"2595","Down",NA,"Cladocopium_Davies_comp190051_c0_seq1_Symbiont"
"2596","Down",NA,"Cladocopium_Davies_comp190071_c0_seq4_Symbiont"
"2597","Down",NA,"Cladocopium_Davies_comp190078_c0_seq1_Symbiont"
"2598","Down",NA,"Cladocopium_Davies_comp190093_c0_seq2_Symbiont"
"2599","Down",NA,"Cladocopium_Davies_comp190094_c0_seq2_Symbiont"
"2600","Down",NA,"Cladocopium_Davies_comp190106_c1_seq1_Symbiont"
"2601","Down",NA,"Cladocopium_Davies_comp190144_c0_seq1_Symbiont"
"2602","Down",NA,"Cladocopium_Davies_comp190159_c0_seq1_Symbiont"
"2603","Down",NA,"Cladocopium_Davies_comp190161_c0_seq1_Symbiont"
"2604","Down",NA,"Cladocopium_Davies_comp190180_c0_seq1_Symbiont"
"2605","Down",NA,"Cladocopium_Davies_comp190200_c0_seq1_Symbiont"
"2606","Down",NA,"Cladocopium_Davies_comp190205_c0_seq1_Symbiont"
"2607","Down",NA,"Cladocopium_Davies_comp190246_c0_seq1_Symbiont"
"2608","Down",NA,"Cladocopium_Davies_comp190263_c0_seq1_Symbiont"
"2609","Down",NA,"Cladocopium_Davies_comp190271_c0_seq1_Symbiont"
"2610","Down",NA,"Cladocopium_Davies_comp190291_c0_seq1_Symbiont"
"2611","Down",NA,"Cladocopium_Davies_comp190354_c0_seq1_Symbiont"
"2612","Down",NA,"Cladocopium_Davies_comp190360_c0_seq1_Symbiont"
"2613","Down",NA,"Cladocopium_Davies_comp190376_c0_seq1_Symbiont"
"2614","Down",NA,"Cladocopium_Davies_comp190480_c0_seq1_Symbiont"
"2615","Down",NA,"Cladocopium_Davies_comp190485_c0_seq1_Symbiont"
"2616","Down",NA,"Cladocopium_Davies_comp190505_c0_seq1_Symbiont"
"2617","Down",NA,"Cladocopium_Davies_comp190518_c0_seq1_Symbiont"
"2618","Down",NA,"Cladocopium_Davies_comp190521_c0_seq1_Symbiont"
"2619","Down",NA,"Cladocopium_Davies_comp190554_c0_seq1_Symbiont"
"2620","Down",NA,"Cladocopium_Davies_comp190596_c0_seq1_Symbiont"
"2621","Down",NA,"Cladocopium_Davies_comp190656_c0_seq1_Symbiont"
"2622","Down",NA,"Cladocopium_Davies_comp190672_c0_seq1_Symbiont"
"2623","Down",NA,"Cladocopium_Davies_comp190678_c0_seq2_Symbiont"
"2624","Down",NA,"Cladocopium_Davies_comp190763_c0_seq1_Symbiont"
"2625","Down",NA,"Cladocopium_Davies_comp190792_c0_seq1_Symbiont"
"2626","Down",NA,"Cladocopium_Davies_comp190817_c0_seq1_Symbiont"
"2627","Down",NA,"Cladocopium_Davies_comp190829_c0_seq1_Symbiont"
"2628","Down",NA,"Cladocopium_Davies_comp190886_c0_seq1_Symbiont"
"2629","Down",NA,"Cladocopium_Davies_comp190903_c0_seq1_Symbiont"
"2630","Down",NA,"Cladocopium_Davies_comp190919_c0_seq1_Symbiont"
"2631","Down",NA,"Cladocopium_Davies_comp190951_c0_seq2_Symbiont"
"2632","Down",NA,"Cladocopium_Davies_comp190977_c0_seq2_Symbiont"
"2633","Down",NA,"Cladocopium_Davies_comp190987_c0_seq1_Symbiont"
"2634","Down",NA,"Cladocopium_Davies_comp191014_c0_seq2_Symbiont"
"2635","Down",NA,"Cladocopium_Davies_comp191043_c0_seq1_Symbiont"
"2636","Down",NA,"Cladocopium_Davies_comp191049_c0_seq1_Symbiont"
"2637","Down",NA,"Cladocopium_Davies_comp191064_c0_seq1_Symbiont"
"2638","Down",NA,"Cladocopium_Davies_comp191129_c0_seq1_Symbiont"
"2639","Down",NA,"Cladocopium_Davies_comp191154_c0_seq1_Symbiont"
"2640","Down",NA,"Cladocopium_Davies_comp191159_c0_seq1_Symbiont"
"2641","Down",NA,"Cladocopium_Davies_comp191167_c0_seq1_Symbiont"
"2642","Down",NA,"Cladocopium_Davies_comp191171_c0_seq1_Symbiont"
"2643","Down",NA,"Cladocopium_Davies_comp191173_c0_seq1_Symbiont"
"2644","Down",NA,"Cladocopium_Davies_comp191186_c0_seq1_Symbiont"
"2645","Down",NA,"Cladocopium_Davies_comp191227_c0_seq1_Symbiont"
"2646","Down",NA,"Cladocopium_Davies_comp191269_c0_seq1_Symbiont"
"2647","Down",NA,"Cladocopium_Davies_comp191273_c0_seq1_Symbiont"
"2648","Down",NA,"Cladocopium_Davies_comp191308_c0_seq1_Symbiont"
"2649","Down",NA,"Cladocopium_Davies_comp191309_c0_seq3_Symbiont"
"2650","Down",NA,"Cladocopium_Davies_comp191353_c0_seq1_Symbiont"
"2651","Down",NA,"Cladocopium_Davies_comp191363_c0_seq1_Symbiont"
"2652","Down",NA,"Cladocopium_Davies_comp191391_c0_seq1_Symbiont"
"2653","Down",NA,"Cladocopium_Davies_comp191406_c0_seq2_Symbiont"
"2654","Down",NA,"Cladocopium_Davies_comp191449_c0_seq1_Symbiont"
"2655","Down",NA,"Cladocopium_Davies_comp191470_c0_seq2_Symbiont"
"2656","Down",NA,"Cladocopium_Davies_comp191482_c0_seq1_Symbiont"
"2657","Down",NA,"Cladocopium_Davies_comp191488_c0_seq1_Symbiont"
"2658","Down",NA,"Cladocopium_Davies_comp191490_c0_seq2_Symbiont"
"2659","Down",NA,"Cladocopium_Davies_comp191495_c0_seq1_Symbiont"
"2660","Down",NA,"Cladocopium_Davies_comp191503_c0_seq3_Symbiont"
"2661","Down",NA,"Cladocopium_Davies_comp191514_c0_seq2_Symbiont"
"2662","Down",NA,"Cladocopium_Davies_comp191535_c0_seq4_Symbiont"
"2663","Down",NA,"Cladocopium_Davies_comp191548_c0_seq1_Symbiont"
"2664","Down",NA,"Cladocopium_Davies_comp191573_c0_seq3_Symbiont"
"2665","Down",NA,"Cladocopium_Davies_comp191598_c0_seq4_Symbiont"
"2666","Down",NA,"Cladocopium_Davies_comp191607_c0_seq4_Symbiont"
"2667","Down",NA,"Cladocopium_Davies_comp191639_c0_seq1_Symbiont"
"2668","Down",NA,"Cladocopium_Davies_comp191656_c0_seq1_Symbiont"
"2669","Down",NA,"Cladocopium_Davies_comp191705_c1_seq1_Symbiont"
"2670","Down",NA,"Cladocopium_Davies_comp191732_c0_seq1_Symbiont"
"2671","Down",NA,"Cladocopium_Davies_comp191821_c0_seq2_Symbiont"
"2672","Down",NA,"Cladocopium_Davies_comp191994_c0_seq1_Symbiont"
"2673","Down",NA,"Cladocopium_Davies_comp192003_c0_seq1_Symbiont"
"2674","Down",NA,"Cladocopium_Davies_comp192109_c0_seq1_Symbiont"
"2675","Down",NA,"Cladocopium_Davies_comp192233_c0_seq1_Symbiont"
"2676","Down",NA,"Cladocopium_Davies_comp192282_c0_seq1_Symbiont"
"2677","Down",NA,"Cladocopium_Davies_comp192366_c0_seq3_Symbiont"
"2678","Down",NA,"Cladocopium_Davies_comp192368_c0_seq1_Symbiont"
"2679","Down",NA,"Cladocopium_Davies_comp192410_c0_seq1_Symbiont"
"2680","Down",NA,"Cladocopium_Davies_comp192652_c0_seq1_Symbiont"
"2681","Down",NA,"Cladocopium_Davies_comp192659_c0_seq2_Symbiont"
"2682","Down",NA,"Cladocopium_Davies_comp192692_c0_seq2_Symbiont"
"2683","Down",NA,"Cladocopium_Davies_comp192704_c0_seq1_Symbiont"
"2684","Down",NA,"Cladocopium_Davies_comp192720_c0_seq1_Symbiont"
"2685","Down",NA,"Cladocopium_Davies_comp192818_c0_seq2_Symbiont"
"2686","Down",NA,"Cladocopium_Davies_comp192880_c0_seq3_Symbiont"
"2687","Down",NA,"Cladocopium_Davies_comp192881_c0_seq1_Symbiont"
"2688","Down",NA,"Cladocopium_Davies_comp192901_c0_seq2_Symbiont"
"2689","Down",NA,"Cladocopium_Davies_comp193030_c0_seq3_Symbiont"
"2690","Down",NA,"Cladocopium_Davies_comp193417_c0_seq1_Symbiont"
"2691","Down",NA,"Cladocopium_Davies_comp193498_c0_seq2_Symbiont"
"2692","Down",NA,"Cladocopium_Davies_comp193516_c0_seq1_Symbiont"
"2693","Down",NA,"Cladocopium_Davies_comp193578_c0_seq1_Symbiont"
"2694","Down",NA,"Cladocopium_Davies_comp193584_c0_seq1_Symbiont"
"2695","Down",NA,"Cladocopium_Davies_comp193601_c0_seq4_Symbiont"
"2696","Down",NA,"Cladocopium_Davies_comp193684_c0_seq3_Symbiont"
"2697","Down",NA,"Cladocopium_Davies_comp193783_c0_seq1_Symbiont"
"2698","Down",NA,"Cladocopium_Davies_comp193788_c0_seq1_Symbiont"
"2699","Down",NA,"Cladocopium_Davies_comp193790_c0_seq1_Symbiont"
"2700","Down",NA,"Cladocopium_Davies_comp193824_c0_seq1_Symbiont"
"2701","Down",NA,"Cladocopium_Davies_comp193853_c0_seq3_Symbiont"
"2702","Down",NA,"Cladocopium_Davies_comp193859_c0_seq2_Symbiont"
"2703","Down",NA,"Cladocopium_Davies_comp193882_c0_seq3_Symbiont"
"2704","Down",NA,"Cladocopium_Davies_comp193957_c0_seq1_Symbiont"
"2705","Down",NA,"Cladocopium_Davies_comp194051_c0_seq1_Symbiont"
"2706","Down",NA,"Cladocopium_Davies_comp194063_c0_seq1_Symbiont"
"2707","Down",NA,"Cladocopium_Davies_comp194117_c0_seq1_Symbiont"
"2708","Down",NA,"Cladocopium_Davies_comp194165_c1_seq1_Symbiont"
"2709","Down",NA,"Cladocopium_Davies_comp194181_c0_seq2_Symbiont"
"2710","Down",NA,"Cladocopium_Davies_comp194231_c0_seq1_Symbiont"
"2711","Down",NA,"Cladocopium_Davies_comp194349_c0_seq1_Symbiont"
"2712","Down",NA,"Cladocopium_Davies_comp194392_c0_seq1_Symbiont"
"2713","Down",NA,"Cladocopium_Davies_comp194397_c0_seq1_Symbiont"
"2714","Down",NA,"Cladocopium_Davies_comp194436_c0_seq2_Symbiont"
"2715","Down",NA,"Cladocopium_Davies_comp194473_c0_seq1_Symbiont"
"2716","Down",NA,"Cladocopium_Davies_comp194487_c0_seq1_Symbiont"
"2717","Down",NA,"Cladocopium_Davies_comp194503_c0_seq1_Symbiont"
"2718","Down",NA,"Cladocopium_Davies_comp194506_c0_seq1_Symbiont"
"2719","Down",NA,"Cladocopium_Davies_comp19461_c0_seq1_Symbiont"
"2720","Down",NA,"Cladocopium_Davies_comp194623_c0_seq1_Symbiont"
"2721","Down",NA,"Cladocopium_Davies_comp194625_c0_seq1_Symbiont"
"2722","Down",NA,"Cladocopium_Davies_comp194676_c1_seq1_Symbiont"
"2723","Down",NA,"Cladocopium_Davies_comp194679_c0_seq1_Symbiont"
"2724","Down",NA,"Cladocopium_Davies_comp194738_c0_seq1_Symbiont"
"2725","Down",NA,"Cladocopium_Davies_comp194743_c0_seq1_Symbiont"
"2726","Down",NA,"Cladocopium_Davies_comp194749_c0_seq2_Symbiont"
"2727","Down",NA,"Cladocopium_Davies_comp194768_c0_seq1_Symbiont"
"2728","Down",NA,"Cladocopium_Davies_comp194827_c0_seq1_Symbiont"
"2729","Down",NA,"Cladocopium_Davies_comp194857_c0_seq1_Symbiont"
"2730","Down",NA,"Cladocopium_Davies_comp194987_c0_seq2_Symbiont"
"2731","Down",NA,"Cladocopium_Davies_comp195012_c0_seq1_Symbiont"
"2732","Down",NA,"Cladocopium_Davies_comp195077_c0_seq1_Symbiont"
"2733","Down",NA,"Cladocopium_Davies_comp195112_c0_seq1_Symbiont"
"2734","Down",NA,"Cladocopium_Davies_comp195124_c0_seq3_Symbiont"
"2735","Down",NA,"Cladocopium_Davies_comp195137_c0_seq1_Symbiont"
"2736","Down",NA,"Cladocopium_Davies_comp195174_c0_seq1_Symbiont"
"2737","Down",NA,"Cladocopium_Davies_comp195216_c0_seq2_Symbiont"
"2738","Down",NA,"Cladocopium_Davies_comp195341_c1_seq1_Symbiont"
