"","DEG","up.results_OC_RC_padj.1","down.results_OC_RC_padj.1"
"1812","Down",NA,"Cladocopium_Davies_comp187635_c0_seq1_Symbiont"
"1813","Down",NA,"Cladocopium_Davies_comp187651_c0_seq1_Symbiont"
"1814","Down",NA,"Cladocopium_Davies_comp187654_c0_seq1_Symbiont"
"1815","Down",NA,"Cladocopium_Davies_comp187668_c0_seq2_Symbiont"
"1816","Down",NA,"Cladocopium_Davies_comp187716_c0_seq1_Symbiont"
"1817","Down",NA,"Cladocopium_Davies_comp187729_c1_seq1_Symbiont"
"1818","Down",NA,"Cladocopium_Davies_comp187780_c0_seq2_Symbiont"
"1819","Down",NA,"Cladocopium_Davies_comp187796_c0_seq1_Symbiont"
"1820","Down",NA,"Cladocopium_Davies_comp187833_c0_seq1_Symbiont"
"1821","Down",NA,"Cladocopium_Davies_comp187838_c0_seq3_Symbiont"
"1822","Down",NA,"Cladocopium_Davies_comp187852_c0_seq1_Symbiont"
"1823","Down",NA,"Cladocopium_Davies_comp187854_c0_seq1_Symbiont"
"1824","Down",NA,"Cladocopium_Davies_comp187857_c0_seq2_Symbiont"
"1825","Down",NA,"Cladocopium_Davies_comp187888_c0_seq1_Symbiont"
"1826","Down",NA,"Cladocopium_Davies_comp187945_c0_seq2_Symbiont"
"1827","Down",NA,"Cladocopium_Davies_comp187949_c0_seq1_Symbiont"
"1828","Down",NA,"Cladocopium_Davies_comp187979_c0_seq1_Symbiont"
"1829","Down",NA,"Cladocopium_Davies_comp187981_c0_seq1_Symbiont"
"1830","Down",NA,"Cladocopium_Davies_comp188043_c0_seq4_Symbiont"
"1831","Down",NA,"Cladocopium_Davies_comp188081_c0_seq1_Symbiont"
"1832","Down",NA,"Cladocopium_Davies_comp188140_c0_seq1_Symbiont"
"1833","Down",NA,"Cladocopium_Davies_comp188152_c0_seq1_Symbiont"
"1834","Down",NA,"Cladocopium_Davies_comp188162_c0_seq1_Symbiont"
"1835","Down",NA,"Cladocopium_Davies_comp188196_c0_seq1_Symbiont"
"1836","Down",NA,"Cladocopium_Davies_comp188201_c0_seq2_Symbiont"
"1837","Down",NA,"Cladocopium_Davies_comp188211_c0_seq1_Symbiont"
"1838","Down",NA,"Cladocopium_Davies_comp188218_c0_seq1_Symbiont"
"1839","Down",NA,"Cladocopium_Davies_comp188225_c0_seq1_Symbiont"
"1840","Down",NA,"Cladocopium_Davies_comp188255_c0_seq1_Symbiont"
"1841","Down",NA,"Cladocopium_Davies_comp188281_c0_seq6_Symbiont"
"1842","Down",NA,"Cladocopium_Davies_comp188385_c0_seq2_Symbiont"
"1843","Down",NA,"Cladocopium_Davies_comp188408_c0_seq1_Symbiont"
"1844","Down",NA,"Cladocopium_Davies_comp188412_c1_seq1_Symbiont"
"1845","Down",NA,"Cladocopium_Davies_comp188418_c0_seq2_Symbiont"
"1846","Down",NA,"Cladocopium_Davies_comp188434_c0_seq1_Symbiont"
"1847","Down",NA,"Cladocopium_Davies_comp188436_c0_seq2_Symbiont"
"1848","Down",NA,"Cladocopium_Davies_comp188451_c0_seq1_Symbiont"
"1849","Down",NA,"Cladocopium_Davies_comp188483_c0_seq1_Symbiont"
"1850","Down",NA,"Cladocopium_Davies_comp188519_c0_seq1_Symbiont"
"1851","Down",NA,"Cladocopium_Davies_comp188523_c0_seq1_Symbiont"
"1852","Down",NA,"Cladocopium_Davies_comp188534_c0_seq2_Symbiont"
"1853","Down",NA,"Cladocopium_Davies_comp188557_c0_seq1_Symbiont"
"1854","Down",NA,"Cladocopium_Davies_comp188567_c0_seq1_Symbiont"
"1855","Down",NA,"Cladocopium_Davies_comp188573_c0_seq1_Symbiont"
"1856","Down",NA,"Cladocopium_Davies_comp188585_c0_seq1_Symbiont"
"1857","Down",NA,"Cladocopium_Davies_comp188638_c1_seq1_Symbiont"
"1858","Down",NA,"Cladocopium_Davies_comp188645_c0_seq2_Symbiont"
"1859","Down",NA,"Cladocopium_Davies_comp188677_c0_seq1_Symbiont"
"1860","Down",NA,"Cladocopium_Davies_comp188716_c0_seq1_Symbiont"
"1861","Down",NA,"Cladocopium_Davies_comp188726_c0_seq2_Symbiont"
"1862","Down",NA,"Cladocopium_Davies_comp188733_c0_seq1_Symbiont"
"1863","Down",NA,"Cladocopium_Davies_comp188784_c0_seq1_Symbiont"
"1864","Down",NA,"Cladocopium_Davies_comp188798_c0_seq3_Symbiont"
"1865","Down",NA,"Cladocopium_Davies_comp188813_c0_seq1_Symbiont"
"1866","Down",NA,"Cladocopium_Davies_comp188828_c0_seq1_Symbiont"
"1867","Down",NA,"Cladocopium_Davies_comp188863_c0_seq2_Symbiont"
"1868","Down",NA,"Cladocopium_Davies_comp188905_c0_seq1_Symbiont"
"1869","Down",NA,"Cladocopium_Davies_comp188973_c0_seq1_Symbiont"
"1870","Down",NA,"Cladocopium_Davies_comp188980_c0_seq2_Symbiont"
"1871","Down",NA,"Cladocopium_Davies_comp189039_c0_seq1_Symbiont"
"1872","Down",NA,"Cladocopium_Davies_comp189081_c0_seq1_Symbiont"
"1873","Down",NA,"Cladocopium_Davies_comp189098_c0_seq1_Symbiont"
"1874","Down",NA,"Cladocopium_Davies_comp189139_c0_seq1_Symbiont"
"1875","Down",NA,"Cladocopium_Davies_comp189151_c0_seq1_Symbiont"
"1876","Down",NA,"Cladocopium_Davies_comp189165_c0_seq1_Symbiont"
"1877","Down",NA,"Cladocopium_Davies_comp189188_c0_seq1_Symbiont"
"1878","Down",NA,"Cladocopium_Davies_comp189228_c0_seq1_Symbiont"
"1879","Down",NA,"Cladocopium_Davies_comp189233_c0_seq2_Symbiont"
"1880","Down",NA,"Cladocopium_Davies_comp189244_c0_seq1_Symbiont"
"1881","Down",NA,"Cladocopium_Davies_comp189252_c0_seq2_Symbiont"
"1882","Down",NA,"Cladocopium_Davies_comp189273_c0_seq1_Symbiont"
"1883","Down",NA,"Cladocopium_Davies_comp189317_c0_seq1_Symbiont"
"1884","Down",NA,"Cladocopium_Davies_comp189318_c0_seq1_Symbiont"
"1885","Down",NA,"Cladocopium_Davies_comp189348_c0_seq1_Symbiont"
"1886","Down",NA,"Cladocopium_Davies_comp189391_c0_seq2_Symbiont"
"1887","Down",NA,"Cladocopium_Davies_comp189411_c0_seq2_Symbiont"
"1888","Down",NA,"Cladocopium_Davies_comp189441_c0_seq1_Symbiont"
"1889","Down",NA,"Cladocopium_Davies_comp189449_c0_seq1_Symbiont"
"1890","Down",NA,"Cladocopium_Davies_comp189462_c0_seq2_Symbiont"
"1891","Down",NA,"Cladocopium_Davies_comp189480_c0_seq1_Symbiont"
"1892","Down",NA,"Cladocopium_Davies_comp189506_c0_seq1_Symbiont"
"1893","Down",NA,"Cladocopium_Davies_comp189513_c0_seq4_Symbiont"
"1894","Down",NA,"Cladocopium_Davies_comp189519_c0_seq1_Symbiont"
"1895","Down",NA,"Cladocopium_Davies_comp189542_c0_seq1_Symbiont"
"1896","Down",NA,"Cladocopium_Davies_comp189558_c0_seq1_Symbiont"
"1897","Down",NA,"Cladocopium_Davies_comp189630_c0_seq1_Symbiont"
"1898","Down",NA,"Cladocopium_Davies_comp189640_c0_seq1_Symbiont"
"1899","Down",NA,"Cladocopium_Davies_comp189654_c0_seq1_Symbiont"
"1900","Down",NA,"Cladocopium_Davies_comp189679_c0_seq1_Symbiont"
"1901","Down",NA,"Cladocopium_Davies_comp189693_c0_seq1_Symbiont"
"1902","Down",NA,"Cladocopium_Davies_comp189716_c0_seq1_Symbiont"
"1903","Down",NA,"Cladocopium_Davies_comp189718_c1_seq1_Symbiont"
"1904","Down",NA,"Cladocopium_Davies_comp189723_c0_seq2_Symbiont"
"1905","Down",NA,"Cladocopium_Davies_comp189726_c0_seq1_Symbiont"
"1906","Down",NA,"Cladocopium_Davies_comp189773_c0_seq1_Symbiont"
"1907","Down",NA,"Cladocopium_Davies_comp189799_c0_seq1_Symbiont"
"1908","Down",NA,"Cladocopium_Davies_comp189814_c0_seq1_Symbiont"
"1909","Down",NA,"Cladocopium_Davies_comp189845_c0_seq1_Symbiont"
"1910","Down",NA,"Cladocopium_Davies_comp189870_c0_seq1_Symbiont"
"1911","Down",NA,"Cladocopium_Davies_comp189876_c0_seq1_Symbiont"
"1912","Down",NA,"Cladocopium_Davies_comp189963_c0_seq2_Symbiont"
"1913","Down",NA,"Cladocopium_Davies_comp189975_c0_seq1_Symbiont"
"1914","Down",NA,"Cladocopium_Davies_comp189977_c0_seq1_Symbiont"
"1915","Down",NA,"Cladocopium_Davies_comp190001_c1_seq3_Symbiont"
"1916","Down",NA,"Cladocopium_Davies_comp190011_c0_seq1_Symbiont"
"1917","Down",NA,"Cladocopium_Davies_comp190014_c0_seq1_Symbiont"
"1918","Down",NA,"Cladocopium_Davies_comp190040_c0_seq1_Symbiont"
"1919","Down",NA,"Cladocopium_Davies_comp190051_c0_seq1_Symbiont"
"1920","Down",NA,"Cladocopium_Davies_comp190078_c0_seq1_Symbiont"
"1921","Down",NA,"Cladocopium_Davies_comp190094_c0_seq2_Symbiont"
"1922","Down",NA,"Cladocopium_Davies_comp190106_c1_seq1_Symbiont"
"1923","Down",NA,"Cladocopium_Davies_comp190159_c0_seq1_Symbiont"
"1924","Down",NA,"Cladocopium_Davies_comp190161_c0_seq1_Symbiont"
"1925","Down",NA,"Cladocopium_Davies_comp190180_c0_seq1_Symbiont"
"1926","Down",NA,"Cladocopium_Davies_comp190200_c0_seq1_Symbiont"
"1927","Down",NA,"Cladocopium_Davies_comp190205_c0_seq1_Symbiont"
"1928","Down",NA,"Cladocopium_Davies_comp190246_c0_seq1_Symbiont"
"1929","Down",NA,"Cladocopium_Davies_comp190263_c0_seq1_Symbiont"
"1930","Down",NA,"Cladocopium_Davies_comp190271_c0_seq1_Symbiont"
"1931","Down",NA,"Cladocopium_Davies_comp190291_c0_seq1_Symbiont"
"1932","Down",NA,"Cladocopium_Davies_comp190354_c0_seq1_Symbiont"
"1933","Down",NA,"Cladocopium_Davies_comp190360_c0_seq1_Symbiont"
"1934","Down",NA,"Cladocopium_Davies_comp190376_c0_seq1_Symbiont"
"1935","Down",NA,"Cladocopium_Davies_comp190495_c0_seq1_Symbiont"
"1936","Down",NA,"Cladocopium_Davies_comp190518_c0_seq1_Symbiont"
"1937","Down",NA,"Cladocopium_Davies_comp190521_c0_seq1_Symbiont"
"1938","Down",NA,"Cladocopium_Davies_comp190554_c0_seq1_Symbiont"
"1939","Down",NA,"Cladocopium_Davies_comp190656_c0_seq1_Symbiont"
"1940","Down",NA,"Cladocopium_Davies_comp190672_c0_seq1_Symbiont"
"1941","Down",NA,"Cladocopium_Davies_comp190678_c0_seq2_Symbiont"
"1942","Down",NA,"Cladocopium_Davies_comp190724_c0_seq1_Symbiont"
"1943","Down",NA,"Cladocopium_Davies_comp190763_c0_seq1_Symbiont"
"1944","Down",NA,"Cladocopium_Davies_comp190792_c0_seq1_Symbiont"
"1945","Down",NA,"Cladocopium_Davies_comp190886_c0_seq1_Symbiont"
"1946","Down",NA,"Cladocopium_Davies_comp190903_c0_seq1_Symbiont"
"1947","Down",NA,"Cladocopium_Davies_comp190951_c0_seq2_Symbiont"
"1948","Down",NA,"Cladocopium_Davies_comp190977_c0_seq2_Symbiont"
"1949","Down",NA,"Cladocopium_Davies_comp191014_c0_seq2_Symbiont"
"1950","Down",NA,"Cladocopium_Davies_comp191043_c0_seq1_Symbiont"
"1951","Down",NA,"Cladocopium_Davies_comp191049_c0_seq1_Symbiont"
"1952","Down",NA,"Cladocopium_Davies_comp191064_c0_seq1_Symbiont"
"1953","Down",NA,"Cladocopium_Davies_comp191121_c0_seq1_Symbiont"
"1954","Down",NA,"Cladocopium_Davies_comp191129_c0_seq1_Symbiont"
"1955","Down",NA,"Cladocopium_Davies_comp191154_c0_seq1_Symbiont"
"1956","Down",NA,"Cladocopium_Davies_comp191167_c0_seq1_Symbiont"
"1957","Down",NA,"Cladocopium_Davies_comp191171_c0_seq1_Symbiont"
"1958","Down",NA,"Cladocopium_Davies_comp191173_c0_seq1_Symbiont"
"1959","Down",NA,"Cladocopium_Davies_comp191193_c0_seq1_Symbiont"
"1960","Down",NA,"Cladocopium_Davies_comp191269_c0_seq1_Symbiont"
"1961","Down",NA,"Cladocopium_Davies_comp191273_c0_seq1_Symbiont"
"1962","Down",NA,"Cladocopium_Davies_comp191353_c0_seq1_Symbiont"
"1963","Down",NA,"Cladocopium_Davies_comp191363_c0_seq1_Symbiont"
"1964","Down",NA,"Cladocopium_Davies_comp191391_c0_seq1_Symbiont"
"1965","Down",NA,"Cladocopium_Davies_comp191425_c0_seq1_Symbiont"
"1966","Down",NA,"Cladocopium_Davies_comp191470_c0_seq2_Symbiont"
"1967","Down",NA,"Cladocopium_Davies_comp191482_c0_seq1_Symbiont"
"1968","Down",NA,"Cladocopium_Davies_comp191514_c0_seq2_Symbiont"
"1969","Down",NA,"Cladocopium_Davies_comp191548_c0_seq1_Symbiont"
"1970","Down",NA,"Cladocopium_Davies_comp191607_c0_seq4_Symbiont"
"1971","Down",NA,"Cladocopium_Davies_comp191639_c0_seq1_Symbiont"
"1972","Down",NA,"Cladocopium_Davies_comp191705_c1_seq1_Symbiont"
"1973","Down",NA,"Cladocopium_Davies_comp191821_c0_seq2_Symbiont"
"1974","Down",NA,"Cladocopium_Davies_comp192003_c0_seq1_Symbiont"
"1975","Down",NA,"Cladocopium_Davies_comp192109_c0_seq1_Symbiont"
"1976","Down",NA,"Cladocopium_Davies_comp192233_c0_seq1_Symbiont"
"1977","Down",NA,"Cladocopium_Davies_comp192282_c0_seq1_Symbiont"
"1978","Down",NA,"Cladocopium_Davies_comp192366_c0_seq3_Symbiont"
"1979","Down",NA,"Cladocopium_Davies_comp192368_c0_seq1_Symbiont"
"1980","Down",NA,"Cladocopium_Davies_comp192378_c1_seq2_Symbiont"
"1981","Down",NA,"Cladocopium_Davies_comp192410_c0_seq1_Symbiont"
"1982","Down",NA,"Cladocopium_Davies_comp192478_c0_seq1_Symbiont"
"1983","Down",NA,"Cladocopium_Davies_comp192567_c1_seq1_Symbiont"
"1984","Down",NA,"Cladocopium_Davies_comp192652_c0_seq1_Symbiont"
"1985","Down",NA,"Cladocopium_Davies_comp192692_c0_seq2_Symbiont"
"1986","Down",NA,"Cladocopium_Davies_comp192704_c0_seq1_Symbiont"
"1987","Down",NA,"Cladocopium_Davies_comp192720_c0_seq1_Symbiont"
"1988","Down",NA,"Cladocopium_Davies_comp192880_c0_seq3_Symbiont"
"1989","Down",NA,"Cladocopium_Davies_comp192881_c0_seq1_Symbiont"
"1990","Down",NA,"Cladocopium_Davies_comp192901_c0_seq2_Symbiont"
"1991","Down",NA,"Cladocopium_Davies_comp193030_c0_seq3_Symbiont"
"1992","Down",NA,"Cladocopium_Davies_comp193417_c0_seq1_Symbiont"
"1993","Down",NA,"Cladocopium_Davies_comp193516_c0_seq1_Symbiont"
"1994","Down",NA,"Cladocopium_Davies_comp193578_c0_seq1_Symbiont"
"1995","Down",NA,"Cladocopium_Davies_comp193584_c0_seq1_Symbiont"
"1996","Down",NA,"Cladocopium_Davies_comp193601_c0_seq4_Symbiont"
"1997","Down",NA,"Cladocopium_Davies_comp193783_c0_seq1_Symbiont"
"1998","Down",NA,"Cladocopium_Davies_comp193788_c0_seq1_Symbiont"
"1999","Down",NA,"Cladocopium_Davies_comp193790_c0_seq1_Symbiont"
"2000","Down",NA,"Cladocopium_Davies_comp193824_c0_seq1_Symbiont"
"2001","Down",NA,"Cladocopium_Davies_comp193853_c0_seq3_Symbiont"
"2002","Down",NA,"Cladocopium_Davies_comp193859_c0_seq2_Symbiont"
"2003","Down",NA,"Cladocopium_Davies_comp193882_c0_seq3_Symbiont"
"2004","Down",NA,"Cladocopium_Davies_comp193957_c0_seq1_Symbiont"
"2005","Down",NA,"Cladocopium_Davies_comp194051_c0_seq1_Symbiont"
"2006","Down",NA,"Cladocopium_Davies_comp194063_c0_seq1_Symbiont"
"2007","Down",NA,"Cladocopium_Davies_comp194117_c0_seq1_Symbiont"
"2008","Down",NA,"Cladocopium_Davies_comp194165_c1_seq1_Symbiont"
"2009","Down",NA,"Cladocopium_Davies_comp194181_c0_seq2_Symbiont"
"2010","Down",NA,"Cladocopium_Davies_comp194231_c0_seq1_Symbiont"
"2011","Down",NA,"Cladocopium_Davies_comp194349_c0_seq1_Symbiont"
"2012","Down",NA,"Cladocopium_Davies_comp194392_c0_seq1_Symbiont"
"2013","Down",NA,"Cladocopium_Davies_comp194397_c0_seq1_Symbiont"
"2014","Down",NA,"Cladocopium_Davies_comp194436_c0_seq2_Symbiont"
"2015","Down",NA,"Cladocopium_Davies_comp194473_c0_seq1_Symbiont"
"2016","Down",NA,"Cladocopium_Davies_comp194503_c0_seq1_Symbiont"
"2017","Down",NA,"Cladocopium_Davies_comp194506_c0_seq1_Symbiont"
"2018","Down",NA,"Cladocopium_Davies_comp194562_c0_seq1_Symbiont"
"2019","Down",NA,"Cladocopium_Davies_comp19461_c0_seq1_Symbiont"
"2020","Down",NA,"Cladocopium_Davies_comp194623_c0_seq1_Symbiont"
"2021","Down",NA,"Cladocopium_Davies_comp194625_c0_seq1_Symbiont"
"2022","Down",NA,"Cladocopium_Davies_comp194676_c1_seq1_Symbiont"
"2023","Down",NA,"Cladocopium_Davies_comp194743_c0_seq1_Symbiont"
"2024","Down",NA,"Cladocopium_Davies_comp194749_c0_seq2_Symbiont"
"2025","Down",NA,"Cladocopium_Davies_comp194768_c0_seq1_Symbiont"
"2026","Down",NA,"Cladocopium_Davies_comp194827_c0_seq1_Symbiont"
"2027","Down",NA,"Cladocopium_Davies_comp194857_c0_seq1_Symbiont"
"2028","Down",NA,"Cladocopium_Davies_comp194987_c0_seq2_Symbiont"
"2029","Down",NA,"Cladocopium_Davies_comp195077_c0_seq1_Symbiont"
"2030","Down",NA,"Cladocopium_Davies_comp195112_c0_seq1_Symbiont"
"2031","Down",NA,"Cladocopium_Davies_comp195124_c0_seq3_Symbiont"
"2032","Down",NA,"Cladocopium_Davies_comp195137_c0_seq1_Symbiont"
"2033","Down",NA,"Cladocopium_Davies_comp195174_c0_seq1_Symbiont"
"2034","Down",NA,"Cladocopium_Davies_comp195216_c0_seq2_Symbiont"
"2035","Down",NA,"Cladocopium_Davies_comp195341_c1_seq1_Symbiont"
"2036","Down",NA,"Cladocopium_Davies_comp195443_c0_seq1_Symbiont"
"2037","Down",NA,"Cladocopium_Davies_comp195482_c0_seq2_Symbiont"
"2038","Down",NA,"Cladocopium_Davies_comp195545_c0_seq4_Symbiont"
"2039","Down",NA,"Cladocopium_Davies_comp195559_c0_seq1_Symbiont"
"2040","Down",NA,"Cladocopium_Davies_comp195562_c0_seq1_Symbiont"
"2041","Down",NA,"Cladocopium_Davies_comp195568_c0_seq1_Symbiont"
"2042","Down",NA,"Cladocopium_Davies_comp195591_c1_seq2_Symbiont"
"2043","Down",NA,"Cladocopium_Davies_comp195635_c0_seq1_Symbiont"
"2044","Down",NA,"Cladocopium_Davies_comp195652_c0_seq3_Symbiont"
"2045","Down",NA,"Cladocopium_Davies_comp195658_c0_seq1_Symbiont"
"2046","Down",NA,"Cladocopium_Davies_comp195756_c0_seq1_Symbiont"
"2047","Down",NA,"Cladocopium_Davies_comp195822_c0_seq1_Symbiont"
"2048","Down",NA,"Cladocopium_Davies_comp195827_c0_seq1_Symbiont"
"2049","Down",NA,"Cladocopium_Davies_comp195841_c0_seq1_Symbiont"
"2050","Down",NA,"Cladocopium_Davies_comp195863_c0_seq1_Symbiont"
"2051","Down",NA,"Cladocopium_Davies_comp195865_c0_seq1_Symbiont"
"2052","Down",NA,"Cladocopium_Davies_comp195870_c0_seq1_Symbiont"
"2053","Down",NA,"Cladocopium_Davies_comp195938_c0_seq1_Symbiont"
"2054","Down",NA,"Cladocopium_Davies_comp195958_c0_seq1_Symbiont"
"2055","Down",NA,"Cladocopium_Davies_comp195968_c0_seq2_Symbiont"
"2056","Down",NA,"Cladocopium_Davies_comp195989_c0_seq1_Symbiont"
"2057","Down",NA,"Cladocopium_Davies_comp196025_c0_seq1_Symbiont"
"2058","Down",NA,"Cladocopium_Davies_comp196073_c0_seq2_Symbiont"
"2059","Down",NA,"Cladocopium_Davies_comp196080_c0_seq1_Symbiont"
"2060","Down",NA,"Cladocopium_Davies_comp196146_c0_seq1_Symbiont"
"2061","Down",NA,"Cladocopium_Davies_comp196163_c0_seq1_Symbiont"
"2062","Down",NA,"Cladocopium_Davies_comp196190_c0_seq1_Symbiont"
"2063","Down",NA,"Cladocopium_Davies_comp196334_c0_seq2_Symbiont"
"2064","Down",NA,"Cladocopium_Davies_comp196384_c0_seq1_Symbiont"
"2065","Down",NA,"Cladocopium_Davies_comp196413_c0_seq2_Symbiont"
"2066","Down",NA,"Cladocopium_Davies_comp196430_c1_seq1_Symbiont"
"2067","Down",NA,"Cladocopium_Davies_comp196440_c0_seq1_Symbiont"
"2068","Down",NA,"Cladocopium_Davies_comp196457_c0_seq1_Symbiont"
"2069","Down",NA,"Cladocopium_Davies_comp196467_c0_seq1_Symbiont"
"2070","Down",NA,"Cladocopium_Davies_comp196480_c0_seq1_Symbiont"
"2071","Down",NA,"Cladocopium_Davies_comp196484_c0_seq2_Symbiont"
"2072","Down",NA,"Cladocopium_Davies_comp196493_c0_seq1_Symbiont"
"2073","Down",NA,"Cladocopium_Davies_comp196530_c0_seq2_Symbiont"
"2074","Down",NA,"Cladocopium_Davies_comp196539_c0_seq1_Symbiont"
"2075","Down",NA,"Cladocopium_Davies_comp196551_c0_seq1_Symbiont"
"2076","Down",NA,"Cladocopium_Davies_comp196700_c0_seq1_Symbiont"
"2077","Down",NA,"Cladocopium_Davies_comp196707_c0_seq1_Symbiont"
"2078","Down",NA,"Cladocopium_Davies_comp196715_c0_seq1_Symbiont"
"2079","Down",NA,"Cladocopium_Davies_comp196720_c1_seq1_Symbiont"
"2080","Down",NA,"Cladocopium_Davies_comp196753_c0_seq3_Symbiont"
"2081","Down",NA,"Cladocopium_Davies_comp196761_c0_seq1_Symbiont"
"2082","Down",NA,"Cladocopium_Davies_comp196766_c0_seq1_Symbiont"
"2083","Down",NA,"Cladocopium_Davies_comp196789_c0_seq1_Symbiont"
"2084","Down",NA,"Cladocopium_Davies_comp196817_c0_seq1_Symbiont"
"2085","Down",NA,"Cladocopium_Davies_comp196874_c0_seq2_Symbiont"
"2086","Down",NA,"Cladocopium_Davies_comp196897_c0_seq1_Symbiont"
"2087","Down",NA,"Cladocopium_Davies_comp196929_c0_seq1_Symbiont"
"2088","Down",NA,"Cladocopium_Davies_comp196950_c0_seq3_Symbiont"
"2089","Down",NA,"Cladocopium_Davies_comp196959_c0_seq2_Symbiont"
"2090","Down",NA,"Cladocopium_Davies_comp196970_c0_seq1_Symbiont"
"2091","Down",NA,"Cladocopium_Davies_comp196992_c0_seq1_Symbiont"
"2092","Down",NA,"Cladocopium_Davies_comp197009_c0_seq1_Symbiont"
"2093","Down",NA,"Cladocopium_Davies_comp197014_c0_seq1_Symbiont"
"2094","Down",NA,"Cladocopium_Davies_comp197051_c0_seq1_Symbiont"
"2095","Down",NA,"Cladocopium_Davies_comp197067_c0_seq1_Symbiont"
"2096","Down",NA,"Cladocopium_Davies_comp197090_c0_seq1_Symbiont"
"2097","Down",NA,"Cladocopium_Davies_comp197153_c0_seq1_Symbiont"
"2098","Down",NA,"Cladocopium_Davies_comp197156_c0_seq1_Symbiont"
"2099","Down",NA,"Cladocopium_Davies_comp197160_c0_seq1_Symbiont"
"2100","Down",NA,"Cladocopium_Davies_comp197189_c0_seq1_Symbiont"
"2101","Down",NA,"Cladocopium_Davies_comp197245_c0_seq1_Symbiont"
"2102","Down",NA,"Cladocopium_Davies_comp197273_c0_seq1_Symbiont"
"2103","Down",NA,"Cladocopium_Davies_comp197288_c1_seq1_Symbiont"
"2104","Down",NA,"Cladocopium_Davies_comp197317_c0_seq1_Symbiont"
"2105","Down",NA,"Cladocopium_Davies_comp197340_c0_seq4_Symbiont"
"2106","Down",NA,"Cladocopium_Davies_comp197350_c0_seq1_Symbiont"
"2107","Down",NA,"Cladocopium_Davies_comp197359_c0_seq2_Symbiont"
"2108","Down",NA,"Cladocopium_Davies_comp197394_c0_seq1_Symbiont"
"2109","Down",NA,"Cladocopium_Davies_comp197430_c1_seq1_Symbiont"
"2110","Down",NA,"Cladocopium_Davies_comp197478_c0_seq2_Symbiont"
"2111","Down",NA,"Cladocopium_Davies_comp197491_c0_seq1_Symbiont"
"2112","Down",NA,"Cladocopium_Davies_comp197564_c0_seq2_Symbiont"
"2113","Down",NA,"Cladocopium_Davies_comp197580_c0_seq1_Symbiont"
"2114","Down",NA,"Cladocopium_Davies_comp197632_c0_seq1_Symbiont"
"2115","Down",NA,"Cladocopium_Davies_comp197657_c0_seq1_Symbiont"
"2116","Down",NA,"Cladocopium_Davies_comp197673_c0_seq1_Symbiont"
"2117","Down",NA,"Cladocopium_Davies_comp197709_c0_seq3_Symbiont"
"2118","Down",NA,"Cladocopium_Davies_comp197736_c0_seq1_Symbiont"
"2119","Down",NA,"Cladocopium_Davies_comp197739_c0_seq1_Symbiont"
"2120","Down",NA,"Cladocopium_Davies_comp197744_c0_seq2_Symbiont"
"2121","Down",NA,"Cladocopium_Davies_comp197774_c0_seq1_Symbiont"
"2122","Down",NA,"Cladocopium_Davies_comp197780_c0_seq1_Symbiont"
"2123","Down",NA,"Cladocopium_Davies_comp197803_c0_seq2_Symbiont"
"2124","Down",NA,"Cladocopium_Davies_comp197820_c0_seq1_Symbiont"
"2125","Down",NA,"Cladocopium_Davies_comp197851_c1_seq1_Symbiont"
"2126","Down",NA,"Cladocopium_Davies_comp197898_c0_seq1_Symbiont"
"2127","Down",NA,"Cladocopium_Davies_comp197984_c0_seq2_Symbiont"
"2128","Down",NA,"Cladocopium_Davies_comp198033_c0_seq2_Symbiont"
"2129","Down",NA,"Cladocopium_Davies_comp198074_c0_seq1_Symbiont"
"2130","Down",NA,"Cladocopium_Davies_comp198084_c0_seq2_Symbiont"
"2131","Down",NA,"Cladocopium_Davies_comp198112_c0_seq1_Symbiont"
"2132","Down",NA,"Cladocopium_Davies_comp198154_c0_seq1_Symbiont"
"2133","Down",NA,"Cladocopium_Davies_comp198159_c0_seq4_Symbiont"
"2134","Down",NA,"Cladocopium_Davies_comp198177_c0_seq1_Symbiont"
"2135","Down",NA,"Cladocopium_Davies_comp198218_c0_seq2_Symbiont"
"2136","Down",NA,"Cladocopium_Davies_comp198224_c0_seq1_Symbiont"
"2137","Down",NA,"Cladocopium_Davies_comp198302_c0_seq1_Symbiont"
"2138","Down",NA,"Cladocopium_Davies_comp198307_c0_seq1_Symbiont"
"2139","Down",NA,"Cladocopium_Davies_comp198321_c0_seq1_Symbiont"
"2140","Down",NA,"Cladocopium_Davies_comp198339_c1_seq2_Symbiont"
"2141","Down",NA,"Cladocopium_Davies_comp198345_c0_seq1_Symbiont"
"2142","Down",NA,"Cladocopium_Davies_comp198348_c0_seq1_Symbiont"
"2143","Down",NA,"Cladocopium_Davies_comp198356_c0_seq2_Symbiont"
"2144","Down",NA,"Cladocopium_Davies_comp198369_c0_seq1_Symbiont"
"2145","Down",NA,"Cladocopium_Davies_comp198417_c0_seq2_Symbiont"
"2146","Down",NA,"Cladocopium_Davies_comp198465_c0_seq1_Symbiont"
"2147","Down",NA,"Cladocopium_Davies_comp198505_c0_seq1_Symbiont"
"2148","Down",NA,"Cladocopium_Davies_comp198527_c0_seq1_Symbiont"
"2149","Down",NA,"Cladocopium_Davies_comp198718_c0_seq1_Symbiont"
"2150","Down",NA,"Cladocopium_Davies_comp198720_c0_seq1_Symbiont"
"2151","Down",NA,"Cladocopium_Davies_comp198722_c0_seq1_Symbiont"
